city,fips_regions,lon,lat,state,zipcode
"Oakland",6,-122.27,37.8046,"CA",94613
"Oakland",6,-122.27,37.8046,"CA",94614
"Oakland",6,-122.302,37.8053,"CA",94615
"Oakland",6,-122.268,37.8039,"CA",94617
"Oakland",6,-122.237,37.8423,"CA",94618
"Oakland",6,-122.146,37.7937,"CA",94619
"Piedmont",6,-122.25,37.83,"CA",94620
"Oakland",6,-122.192,37.7512,"CA",94621
"Oakland",6,-122.27,37.8046,"CA",94622
"Oakland",6,-122.27,37.8046,"CA",94623
"Oakland",6,-122.27,37.8046,"CA",94624
"Oakland",6,-122.269,37.7955,"CA",94660
"Oakland",6,-122.27,37.8046,"CA",94661
"Emeryville",6,-122.285,37.8317,"CA",94662
"Oakland",6,-122.264,37.8082,"CA",94666
"Berkeley",6,-122.272,37.8718,"CA",94701
"Berkeley",6,-122.285,37.8681,"CA",94702
"Berkeley",6,-122.274,37.8525,"CA",94703
"Berkeley",6,-122.268,37.8637,"CA",94704
"Berkeley",6,-122.237,37.8614,"CA",94705
"Albany",6,-122.297,37.8884,"CA",94706
"Berkeley",6,-122.28,37.8984,"CA",94707
"Berkeley",6,-122.26,37.9021,"CA",94708
"Berkeley",6,-122.268,37.8828,"CA",94709
"Berkeley",6,-122.302,37.8676,"CA",94710
"Berkeley",6,-122.272,37.8718,"CA",94712
"Berkeley",6,-122.253,37.8745,"CA",94720
"Richmond",6,-122.347,37.9359,"CA",94802
"El Sobrante",6,-122.277,37.9587,"CA",94803
"Richmond",6,-122.339,37.9158,"CA",94804
"Richmond",6,-122.328,37.9383,"CA",94805
"San Pablo",6,-122.345,37.9759,"CA",94806
"Richmond",6,-122.388,37.9244,"CA",94807
"Richmond",6,-122.347,37.9359,"CA",94808
"El Sobrante",6,-122.294,37.9772,"CA",94820
"Richmond",6,-122.348,37.9368,"CA",94850
"San Rafael",6,-122.526,37.9771,"CA",94901
"San Rafael",6,-122.549,38.027,"CA",94903
"Greenbrae",6,-122.571,37.9441,"CA",94904
"San Rafael",6,-122.53,37.9737,"CA",94912
"San Rafael",6,-122.55,38.02,"CA",94913
"Greenbrae",6,-122.531,37.9736,"CA",94914
"Belvedere Tiburon",6,-122.464,37.887,"CA",94920
"Bodega",6,-122.938,38.3354,"CA",94922
"Bodega Bay",6,-123.045,38.3816,"CA",94923
"Bolinas",6,-122.707,37.9589,"CA",94924
"Corte Madera",6,-122.509,37.9206,"CA",94925
"Cotati",6,-122.706,38.3267,"CA",94926
"Rohnert Park",6,-122.7,38.34,"CA",94927
"Rohnert Park",6,-122.701,38.3438,"CA",94928
"Dillon Beach",6,-122.949,38.2565,"CA",94929
"Fairfax",6,-122.616,37.987,"CA",94930
"Cotati",6,-122.712,38.3214,"CA",94931
"Forest Knolls",6,-122.687,38.0101,"CA",94933
"Inverness",6,-122.927,38.1314,"CA",94937
"Larkspur",6,-122.534,37.9388,"CA",94939
"Marshall",6,-122.876,38.2182,"CA",94940
"Mill Valley",6,-122.543,37.8911,"CA",94941
"Mill Valley",6,-122.544,37.9062,"CA",94942
"Novato",6,-122.571,38.1337,"CA",94945
"Nicasio",6,-122.684,38.0607,"CA",94946
"Novato",6,-122.662,38.1246,"CA",94947
"Novato",6,-122.569,38.1077,"CA",94948
"Novato",6,-122.526,38.072,"CA",94949
"Olema",6,-122.78,38.0544,"CA",94950
"Penngrove",6,-122.645,38.3237,"CA",94951
"Petaluma",6,-122.741,38.2606,"CA",94952
"Petaluma",6,-122.64,38.32,"CA",94953
"Petaluma",6,-122.549,38.2354,"CA",94954
"Petaluma",6,-122.64,38.23,"CA",94955
"Point Reyes Station",6,-122.831,38.0433,"CA",94956
"Ross",6,-122.555,37.9596,"CA",94957
"San Anselmo",6,-122.566,37.9885,"CA",94960
"San Geronimo",6,-122.667,37.9949,"CA",94963
"San Quentin",6,-122.487,37.9422,"CA",94964
"Sausalito",6,-122.52,37.8695,"CA",94965
"Sausalito",6,-122.484,37.8592,"CA",94966
"Stinson Beach",6,-122.633,37.9105,"CA",94970
"Tomales",6,-122.91,38.2547,"CA",94971
"Valley Ford",6,-122.955,38.2971,"CA",94972
"Woodacre",6,-122.642,38.0052,"CA",94973
"San Quentin",6,-122.49,37.939,"CA",94974
"Petaluma",6,-122.64,38.32,"CA",94975
"Corte Madera",6,-122.53,37.93,"CA",94976
"Larkspur",6,-122.51,37.94,"CA",94977
"Fairfax",6,-122.588,37.9873,"CA",94978
"San Anselmo",6,-122.56,37.97,"CA",94979
"Petaluma",6,-122.662,38.2717,"CA",94999
"Aptos",6,-121.901,36.976,"CA",95001
"Aptos",6,-121.879,37.034,"CA",95003
"Aromas",6,-121.64,36.8825,"CA",95004
"Ben Lomond",6,-122.078,37.1141,"CA",95005
"Boulder Creek",6,-122.152,37.1833,"CA",95006
"Campbell",6,-121.953,37.277,"CA",95008
"Campbell",6,-121.949,37.2875,"CA",95009
"Capitola",6,-121.956,36.9796,"CA",95010
"Campbell",6,-121.949,37.2875,"CA",95011
"Castroville",6,-121.777,36.7644,"CA",95012
"Cupertino",6,-122.072,37.3132,"CA",95014
"Cupertino",6,-122.03,37.32,"CA",95015
"Davenport",6,-122.231,37.0919,"CA",95017
"Felton",6,-122.05,37.1082,"CA",95018
"Freedom",6,-121.779,36.9356,"CA",95019
"Gilroy",6,-121.4,37.0405,"CA",95020
"Gilroy",6,-121.567,37.0059,"CA",95021
"Hollister",6,-121.308,36.912,"CA",95023
"Hollister",6,-121.401,36.8528,"CA",95024
"Los Gatos",6,-121.998,37.2248,"CA",95030
"Los Gatos",6,-121.974,37.2264,"CA",95031
"Los Gatos",6,-121.936,37.2003,"CA",95032
"Los Gatos",6,-122.004,37.1605,"CA",95033
"Milpitas",6,-121.868,37.4517,"CA",95035
"Milpitas",6,-121.91,37.43,"CA",95036
"Morgan Hill",6,-121.583,37.2188,"CA",95037
"Morgan Hill",6,-121.65,37.13,"CA",95038
"Moss Landing",6,-121.777,36.8226,"CA",95039
"Paicines",6,-120.988,36.5761,"CA",95043
"San Juan Bautista",6,-121.514,36.7545,"CA",95045
"San Martin",6,-121.594,37.0897,"CA",95046
"Santa Clara",6,-121.953,37.354,"CA",95050
"Santa Clara",6,-121.981,37.3598,"CA",95051
"Santa Clara",6,-121.96,37.35,"CA",95052
"Santa Clara",6,-121.944,37.3551,"CA",95053
"Santa Clara",6,-121.964,37.3986,"CA",95054
"Santa Clara",6,-121.958,37.3524,"CA",95055
"Santa Clara",6,-121.96,37.4,"CA",95056
"Santa Cruz",6,-122.118,37.0105,"CA",95060
"Santa Cruz",6,-122.03,36.9742,"CA",95061
"Santa Cruz",6,-121.987,36.9775,"CA",95062
"Santa Cruz",6,-122.01,36.98,"CA",95063
"Santa Cruz",6,-122.058,36.9923,"CA",95064
"Santa Cruz",6,-121.987,37.0354,"CA",95065
"Scotts Valley",6,-122.016,37.0703,"CA",95066
"Santa Cruz",6,-122.03,36.9742,"CA",95067
"Saratoga",6,-122.05,37.2623,"CA",95070
"Saratoga",6,-122.022,37.2636,"CA",95071
"Soquel",6,-121.936,37.0459,"CA",95073
"Tres Pinos",6,-121.301,36.7621,"CA",95075
"Watsonville",6,-121.76,36.91,"CA",95077
"San Jose",6,-121.885,37.3905,"CA",95101
"San Jose",6,-121.906,37.3152,"CA",95102
"San Jose",6,-121.89,37.34,"CA",95103
"San Jose",6,-121.89,37.34,"CA",95106
"San Jose",6,-121.89,37.34,"CA",95108
"San Jose",6,-121.89,37.34,"CA",95109
"San Jose",6,-121.919,37.3546,"CA",95110
"San Jose",6,-121.828,37.2857,"CA",95111
"San Jose",6,-121.885,37.3456,"CA",95112
"San Jose",6,-121.892,37.3327,"CA",95113
"San Jose",6,-121.894,37.3355,"CA",95114
"San Jose",6,-121.89,37.34,"CA",95115
"San Jose",6,-121.851,37.3559,"CA",95116
"San Jose",6,-121.962,37.3105,"CA",95117
"San Jose",6,-121.885,37.259,"CA",95118
"San Jose",6,-121.782,37.2318,"CA",95119
"San Jose",6,-121.845,37.189,"CA",95120
"San Jose",6,-121.805,37.3021,"CA",95121
"San Jose",6,-121.839,37.3304,"CA",95122
"San Jose",6,-121.828,37.2375,"CA",95123
"San Jose",6,-121.919,37.2584,"CA",95124
"San Jose",6,-121.89,37.291,"CA",95125
"San Jose",6,-121.916,37.329,"CA",95126
"San Jose",6,-121.759,37.3735,"CA",95127
"San Jose",6,-121.93,37.3127,"CA",95128
"San Jose",6,-121.987,37.3052,"CA",95129
"San Jose",6,-121.979,37.2958,"CA",95130
"San Jose",6,-121.896,37.3903,"CA",95131
"San Jose",6,-121.742,37.4604,"CA",95132
"San Jose",6,-121.862,37.3717,"CA",95133
"San Jose",6,-121.953,37.4309,"CA",95134
"San Jose",6,-121.708,37.2876,"CA",95135
"San Jose",6,-121.851,37.2692,"CA",95136
"San Jose",6,-121.91,37.2951,"CA",95137
"San Jose",6,-121.731,37.2423,"CA",95138
"San Jose",6,-121.762,37.2257,"CA",95139
"San Jose",6,-121.763,37.1831,"CA",95141
"San Jose",6,-121.911,37.2936,"CA",95142
"San Jose",6,-121.771,37.3316,"CA",95148
"San Jose",6,-121.9,37.39,"CA",95150
"San Jose",6,-121.83,37.32,"CA",95151
"San Jose",6,-121.894,37.3353,"CA",95152
"San Jose",6,-121.85,37.25,"CA",95153
"San Jose",6,-121.91,37.26,"CA",95154
"San Jose",6,-121.9,37.31,"CA",95155
"San Jose",6,-121.894,37.3353,"CA",95156
"San Jose",6,-121.98,37.3,"CA",95157
"San Jose",6,-121.88,37.26,"CA",95158
"San Jose",6,-121.93,37.32,"CA",95159
"San Jose",6,-121.86,37.22,"CA",95160
"San Jose",6,-121.89,37.39,"CA",95161
"San Jose",6,-121.92,37.39,"CA",95164
"San Jose",6,-122.01,37.31,"CA",95170
"San Jose",6,-121.894,37.3353,"CA",95171
"San Jose",6,-121.894,37.3353,"CA",95172
"San Jose",6,-121.89,37.34,"CA",95173
"San Jose",6,-121.9,37.3758,"CA",95190
"San Jose",6,-121.923,37.3339,"CA",95191
"San Jose",6,-121.903,37.3152,"CA",95192
"San Jose",6,-121.898,37.3318,"CA",95196
"Stockton",6,-121.288,37.9574,"CA",95202
"Stockton",6,-121.326,37.9536,"CA",95203
"Stockton",6,-121.326,37.9728,"CA",95204
"Stockton",6,-121.257,37.9643,"CA",95205
"Stockton",6,-121.423,37.9009,"CA",95206
"Stockton",6,-121.32,37.9984,"CA",95207
"Stockton",6,-121.348,38.0425,"CA",95209
"Stockton",6,-121.297,38.0434,"CA",95210
"Stockton",6,-121.313,37.9817,"CA",95211
"Stockton",6,-121.228,38.0445,"CA",95212
"Stockton",6,-121.224,37.9049,"CA",95213
"Stockton",6,-121.194,37.9301,"CA",95215
"Stockton",6,-121.423,38.054,"CA",95219
"Acampo",6,-121.24,38.1846,"CA",95220
"Angel's Camp",6,-120.597,38.065,"CA",95222
"Avery",6,-120.349,38.2078,"CA",95224
"Burson",6,-120.899,38.1832,"CA",95225
"Copperopolis",6,-120.643,37.9363,"CA",95228
"Douglas Flat",6,-120.454,38.1147,"CA",95229
"Farmington",6,-120.827,37.9602,"CA",95230
"French Camp",6,-121.291,37.8775,"CA",95231
"Glencoe",6,-120.591,38.3591,"CA",95232
"Linden",6,-121.056,38.047,"CA",95236
"Lockeford",6,-121.131,38.1735,"CA",95237
"Lodi",6,-121.102,38.1102,"CA",95240
"Lodi",6,-121.272,38.1304,"CA",95241
"Lodi",6,-121.377,38.144,"CA",95242
"Mokelumne Hill",6,-120.551,38.3084,"CA",95245
"Murphys",6,-120.413,38.1561,"CA",95247
"Rail Road Flat",6,-120.516,38.3408,"CA",95248
"San Andreas",6,-120.643,38.2053,"CA",95249
"San Andreas",6,-120.424,38.2392,"CA",95250
"Vallecito",6,-120.447,38.0982,"CA",95251
"Valley Springs",6,-120.873,38.1771,"CA",95252
"Wallace",6,-120.982,38.2076,"CA",95254
"West Point",6,-120.413,38.4246,"CA",95255
"Wilseyville",6,-120.424,38.3734,"CA",95257
"Woodbridge",6,-121.314,38.1674,"CA",95258
"Atwater",6,-120.643,37.3178,"CA",95301
"Ballico",6,-120.689,37.4598,"CA",95303
"Catheys Valley",6,-120.113,37.4094,"CA",95306
"Ceres",6,-120.965,37.535,"CA",95307
"Chinese Camp",6,-120.427,37.8756,"CA",95309
"Columbia",6,-120.378,38.0602,"CA",95310
"Coulterville",6,-120.136,37.7329,"CA",95311
"Crows Landing",6,-121.022,37.4121,"CA",95313
"Delhi",6,-120.781,37.4334,"CA",95315
"Denair",6,-120.781,37.5495,"CA",95316
"El Nido",6,-120.505,37.1238,"CA",95317
"Empire",6,-120.901,37.6374,"CA",95319
"Escalon",6,-121.011,37.83,"CA",95320
"Groveland",6,-119.743,37.9007,"CA",95321
"Gustine",6,-121.034,37.1473,"CA",95322
"Hickman",6,-120.701,37.6209,"CA",95323
"Hilmar-Irwin",6,-120.873,37.4069,"CA",95324
"Hornitos",6,-120.263,37.4548,"CA",95325
"Hughson",6,-120.861,37.5939,"CA",95326
"Jamestown",6,-120.505,37.8603,"CA",95327
"Keyes",6,-120.91,37.5581,"CA",95328
"La Grange",6,-120.413,37.6934,"CA",95329
"Lathrop",6,-121.297,37.8134,"CA",95330
"Le Grand",6,-120.228,37.2408,"CA",95333
"Livingston",6,-120.735,37.2915,"CA",95334
"Manteca",6,-121.194,37.8533,"CA",95336
"Manteca",6,-121.24,37.763,"CA",95337
"Mariposa",6,-119.928,37.461,"CA",95338
"Merced",6,-120.367,37.3964,"CA",95340
"Merced",6,-120.482,37.2276,"CA",95341
"Atwater",6,-120.569,37.3638,"CA",95342
"Merced",6,-120.418,37.3574,"CA",95343
"Merced",6,-120.482,37.3022,"CA",95344
"Midpines",6,-119.962,37.5778,"CA",95345
"Mi-Wuk Village",6,-120.124,38.1513,"CA",95346
"Moccasin",6,-120.299,37.8106,"CA",95347
"Merced",6,-120.516,37.383,"CA",95348
"Modesto",6,-120.999,37.6697,"CA",95350
"Modesto",6,-120.993,37.6184,"CA",95351
"Modesto",6,-121.02,37.66,"CA",95352
"Modesto",6,-120.996,37.6395,"CA",95353
"Modesto",6,-120.97,37.6347,"CA",95354
"Modesto",6,-120.93,37.6705,"CA",95355
"Modesto",6,-121.022,37.7209,"CA",95356
"Modesto",6,-120.884,37.6645,"CA",95357
"Modesto",6,-121.102,37.6108,"CA",95358
"Newman",6,-121.217,37.249,"CA",95360
"Patterson",6,-121.217,37.4809,"CA",95363
"Pinecrest",6,-119.835,38.2613,"CA",95364
"Planada",6,-120.338,37.3122,"CA",95365
"Ripon",6,-121.148,37.7514,"CA",95366
"Riverbank",6,-120.947,37.7281,"CA",95367
"Salida",6,-121.085,37.7073,"CA",95368
"Snelling",6,-120.413,37.4998,"CA",95369
"Sonora",6,-120.32,37.9899,"CA",95370
"Soulsbyville",6,-120.266,37.9886,"CA",95372
"Sonora",6,-120.381,37.9844,"CA",95373
"Stevinson",6,-120.873,37.3294,"CA",95374
"Tracy",6,-121.4,37.6582,"CA",95376
"Tracy",6,-121.468,37.6187,"CA",95377
"Tracy",6,-121.43,37.68,"CA",95378
"Tuolumne",6,-120.217,37.9518,"CA",95379
"Turlock",6,-120.919,37.471,"CA",95380
"Turlock",6,-120.846,37.4948,"CA",95381
"Turlock",6,-120.861,37.5359,"CA",95382
"Twain Harte",6,-120.274,38.157,"CA",95383
"Vernalis",6,-121.286,37.5957,"CA",95385
"Waterford",6,-120.597,37.6796,"CA",95386
"Westley",6,-121.331,37.5437,"CA",95387
"Winton",6,-120.608,37.415,"CA",95388
"Modesto",6,-120.996,37.6392,"CA",95397
"Santa Rosa",6,-122.797,38.4598,"CA",95401
"Santa Rosa",6,-122.716,38.4408,"CA",95402
"Santa Rosa",6,-122.729,38.481,"CA",95403
"Santa Rosa",6,-122.696,38.5387,"CA",95404
"Santa Rosa",6,-122.667,38.4392,"CA",95405
"Santa Rosa",6,-122.714,38.4408,"CA",95406
"Santa Rosa",6,-122.752,38.3986,"CA",95407
"Santa Rosa",6,-122.714,38.4408,"CA",95408
"Santa Rosa",6,-122.594,38.4669,"CA",95409
"Albion",6,-123.685,39.2298,"CA",95410
"Annapolis",6,-123.371,38.7368,"CA",95412
"Boonville",6,-123.416,39.0205,"CA",95415
"Branscomb",6,-123.64,39.6868,"CA",95417
"Calpella",6,-123.203,39.2346,"CA",95418
"Caspar",6,-123.783,39.3617,"CA",95420
"Cazadero",6,-123.191,38.5699,"CA",95421
"Clearlake",6,-122.616,38.9481,"CA",95422
"Clearlake Oaks",6,-122.583,39.0429,"CA",95423
"Cloverdale",6,-122.966,38.8286,"CA",95425
"Cobb",6,-122.732,38.8393,"CA",95426
"Comptche",6,-123.562,39.2792,"CA",95427
"Covelo",6,-123.169,39.8579,"CA",95428
"Dos Rios",6,-123.371,39.7743,"CA",95429
"Eldridge",6,-122.517,38.3487,"CA",95431
"Elk",6,-123.64,39.0963,"CA",95432
"El Verano",6,-122.49,38.3,"CA",95433
"Forestville",6,-122.91,38.4808,"CA",95436
"Fort Bragg",6,-123.662,39.4403,"CA",95437
"Fulton",6,-122.78,38.498,"CA",95439
"Geyserville",6,-123.056,38.7252,"CA",95441
"Glen Ellen",6,-122.515,38.3688,"CA",95442
"Glenhaven",6,-122.733,39.0418,"CA",95443
"Graton",6,-122.868,38.4306,"CA",95444
"Gualala",6,-123.539,38.8224,"CA",95445
"Guerneville",6,-123.011,38.5145,"CA",95446
"Healdsburg",6,-122.876,38.6323,"CA",95448
"Hopland",6,-123.056,38.9495,"CA",95449
"Jenner",6,-123.135,38.4846,"CA",95450
"Kelseyville",6,-122.786,38.923,"CA",95451
"Kenwood",6,-122.543,38.4214,"CA",95452
"Lakeport",6,-122.921,39.067,"CA",95453
"Laytonville",6,-123.506,39.8041,"CA",95454
"Little River",6,-123.741,39.2578,"CA",95456
"Lower Lake",6,-122.515,38.8581,"CA",95457
"Lucerne",6,-122.775,39.0667,"CA",95458
"Manchester",6,-123.595,38.9624,"CA",95459
"Mendocino",6,-123.729,39.3261,"CA",95460
"Monte Rio",6,-123.006,38.4646,"CA",95462
"Navarro",6,-123.545,39.1782,"CA",95463
"Nice",6,-122.837,39.1077,"CA",95464
"Occidental",6,-123,38.3959,"CA",95465
"Philo",6,-123.461,39.1174,"CA",95466
"Hidden Valley Lake",6,-122.554,38.8036,"CA",95467
"Point Arena",6,-123.584,38.901,"CA",95468
"Potter Valley",6,-123.034,39.4214,"CA",95469
"Redwood Valley",6,-123.236,39.301,"CA",95470
"Rio Nido",6,-122.98,38.5216,"CA",95471
"Sebastopol",6,-122.82,38.4,"CA",95473
"Sonoma",6,-122.424,38.2456,"CA",95476
"Stewarts Point",6,-123.41,38.6822,"CA",95480
"Talmage",6,-123.163,39.1315,"CA",95481
"Ukiah",6,-123.169,39.1184,"CA",95482
"Upper Lake",6,-122.876,39.2302,"CA",95485
"Sheridan",6,-123.035,38.4656,"CA",95486
"Westport",6,-123.729,39.7309,"CA",95488
"Willits",6,-123.349,39.5053,"CA",95490
"Windsor",6,-122.814,38.5344,"CA",95492
"Yorkville",6,-123.326,38.9005,"CA",95494
"Eureka",6,-124.151,40.7928,"CA",95501
"Eureka",6,-124.081,40.8146,"CA",95502
"Eureka",6,-124.083,40.7306,"CA",95503
"Alderpoint",6,-123.578,40.1769,"CA",95511
"Blocksburg",6,-123.646,40.3124,"CA",95514
"Arcata",6,-124.083,40.8668,"CA",95518
"McKinleyville",6,-123.985,40.9527,"CA",95519
"Arcata",6,-123.971,40.8438,"CA",95521
"Bayside",6,-124.037,40.8312,"CA",95524
"Blue Lake",6,-123.847,40.9986,"CA",95525
"Burnt Ranch",6,-123.484,40.7778,"CA",95527
"Carlotta",6,-123.927,40.519,"CA",95528
"Crescent City",6,-123.811,41.6432,"CA",95531
"Crescent City",6,-124.15,41.8536,"CA",95532
"Cutten",6,-124.145,40.7635,"CA",95534
"Ferndale",6,-124.265,40.4998,"CA",95536
"Crescent City",6,-124.149,41.8677,"CA",95538
"Fortuna",6,-124.121,40.5764,"CA",95540
"Garberville",6,-123.704,40.0893,"CA",95542
"Gasquet",6,-123.84,41.8662,"CA",95543
"Honeydew",6,-124.078,40.328,"CA",95545
"Hoopa",6,-123.721,41.1644,"CA",95546
"Hydesville",6,-124.077,40.5865,"CA",95547
"Klamath",6,-124.003,41.5598,"CA",95548
"Kneeland",6,-123.809,40.6518,"CA",95549
"Korbel",6,-123.819,40.7808,"CA",95550
"Loleta",6,-124.227,40.6538,"CA",95551
"Mad River",6,-123.252,40.2366,"CA",95552
"Myers Flat",6,-123.817,40.2934,"CA",95554
"Orick",6,-124.02,41.3232,"CA",95555
"Petrolia",6,-124.194,40.28,"CA",95558
"Redway",6,-123.848,40.1716,"CA",95560
"Rio Dell",6,-124.118,40.4175,"CA",95562
"Samoa",6,-124.226,40.7653,"CA",95564
"Scotia",6,-124.025,40.4581,"CA",95565
"Smith River",6,-124.158,41.9742,"CA",95567
"Somes Bar",6,-123.508,41.4928,"CA",95568
"Redcrest",6,-123.877,40.3857,"CA",95569
"Trinidad",6,-124.061,41.156,"CA",95570
"Willow Creek",6,-123.649,40.9503,"CA",95573
"Leggett",6,-123.716,39.8823,"CA",95585
"Piercy",6,-123.693,39.9729,"CA",95587
"Whitethorn",6,-123.969,40.0203,"CA",95589
"Zenia",6,-123.369,40.1061,"CA",95595
"Amador City",6,-120.841,38.4325,"CA",95601
"Auburn",6,-121.102,38.9851,"CA",95602
"Auburn",6,-121.068,38.9102,"CA",95603
"Brooks",6,-122.243,38.8297,"CA",95606
"Capay",6,-122.106,38.7963,"CA",95607
"Carmichael",6,-121.32,38.6273,"CA",95608
"Carmichael",6,-121.33,38.62,"CA",95609
"Citrus Heights",6,-121.274,38.6977,"CA",95610
"Citrus Heights",6,-121.28,38.7072,"CA",95611
"Clarksburg",6,-121.605,38.3807,"CA",95612
"Coloma",6,-120.884,38.7962,"CA",95613
"Courtland",6,-121.548,38.3122,"CA",95615
"Davis",6,-121.799,38.5406,"CA",95616
"Davis",6,-121.74,38.5452,"CA",95617
"Diamond Springs",6,-120.821,38.6836,"CA",95619
"Dixon",6,-121.765,38.3897,"CA",95620
"Citrus Heights",6,-121.303,38.694,"CA",95621
"El Dorado",6,-120.861,38.6101,"CA",95623
"Elk Grove",6,-121.32,38.4183,"CA",95624
"Elmira",6,-121.9,38.3524,"CA",95625
"Elverta",6,-121.48,38.7312,"CA",95626
"Esparto",6,-122.016,38.7488,"CA",95627
"Fair Oaks",6,-121.257,38.6507,"CA",95628
"Fiddletown",6,-120.718,38.5327,"CA",95629
"Foresthill",6,-120.85,39.0403,"CA",95631
"Galt",6,-121.286,38.2856,"CA",95632
"Garden Valley",6,-120.781,38.8521,"CA",95633
"Georgetown",6,-120.689,38.9546,"CA",95634
"Greenwood",6,-120.907,38.9384,"CA",95635
"Guinda",6,-122.217,38.8775,"CA",95637
"Herald",6,-121.125,38.3519,"CA",95638
"Ione",6,-120.965,38.3416,"CA",95640
"Isleton",6,-121.56,38.166,"CA",95641
"Jackson",6,-120.781,38.3186,"CA",95642
"Pioneer",6,-120.57,38.43,"CA",95644
"Knights Landing",6,-121.879,38.9034,"CA",95645
"Kirkwood",6,-120.049,38.6952,"CA",95646
"Lincoln",6,-121.286,38.9309,"CA",95648
"Loomis",6,-121.16,38.8074,"CA",95650
"Lotus",6,-120.902,38.7932,"CA",95651
"Jackson",6,-120.773,38.3488,"CA",95654
"Mather",6,-121.28,38.549,"CA",95655
"Newcastle",6,-121.16,38.8831,"CA",95658
"North Highlands",6,-121.371,38.6831,"CA",95660
"Roseville",6,-121.251,38.7424,"CA",95661
"Orangevale",6,-121.228,38.6923,"CA",95662
"Penryn",6,-121.188,38.8605,"CA",95663
"Pilot Hill",6,-121.056,38.8094,"CA",95664
"Pine Grove",6,-120.655,38.403,"CA",95665
"Pioneer",6,-120.228,38.5537,"CA",95666
"Pleasant Grove",6,-121.514,38.8249,"CA",95668
"Plymouth",6,-120.873,38.4829,"CA",95669
"Rancho Cordova",6,-121.297,38.5961,"CA",95670
"Folsom",6,-121.15,38.6734,"CA",95671
"Rio Linda",6,-121.457,38.6812,"CA",95673
"Rio Oso",6,-121.48,38.9579,"CA",95674
"Rocklin",6,-121.228,38.7871,"CA",95677
"Roseville",6,-121.291,38.7637,"CA",95678
"Rumsey",6,-122.274,38.8338,"CA",95679
"Sheridan",6,-121.343,38.98,"CA",95681
"Sloughhouse",6,-121.102,38.492,"CA",95683
"Sutter Creek",6,-120.781,38.4333,"CA",95685
"Thornton",6,-121.503,38.1925,"CA",95686
"Vacaville",6,-121.913,38.3165,"CA",95687
"Vacaville",6,-122.016,38.4087,"CA",95688
"Volcano",6,-120.631,38.5052,"CA",95689
"Walnut Grove",6,-121.571,38.2483,"CA",95690
"West Sacramento",6,-121.56,38.5463,"CA",95691
"Wheatland",6,-121.423,39.0409,"CA",95692
"Wilton",6,-121.24,38.4134,"CA",95693
"Winters",6,-122.016,38.5601,"CA",95694
"Woodland",6,-121.856,38.6652,"CA",95695
"Zamora",6,-121.921,38.7992,"CA",95698
"Applegate",6,-120.996,38.9951,"CA",95703
"Camino",6,-120.678,38.7586,"CA",95709
"Chicago Park",6,-120.932,39.1737,"CA",95712
"Dutch Flat",6,-120.847,39.2088,"CA",95714
"Kyburz",6,-120.32,38.7566,"CA",95720
"Meadow Vista",6,-121.022,39.0182,"CA",95722
"Pollock Pines",6,-120.574,38.8171,"CA",95726
"Twin Bridges",6,-120.182,38.8341,"CA",95735
"Rancho Cordova",6,-121.302,38.5895,"CA",95741
"Rancho Cordova",6,-121.194,38.5791,"CA",95742
"Granite Bay",6,-121.182,38.7438,"CA",95746
"Roseville",6,-121.377,38.7903,"CA",95747
"Elk Grove",6,-121.423,38.3592,"CA",95757
"Elk Grove",6,-121.423,38.3592,"CA",95758
"Elk Grove",6,-121.38,38.41,"CA",95759
"El Dorado Hills",6,-121.068,38.6637,"CA",95762
"Folsom",6,-121.18,38.68,"CA",95763
"Rocklin",6,-121.28,38.8144,"CA",95765
"Woodland",6,-121.697,38.6945,"CA",95776
"West Sacramento",6,-121.53,38.58,"CA",95798
"West Sacramento",6,-121.569,38.5737,"CA",95799
"Sacramento",6,-121.497,38.5982,"CA",95811
"Sacramento",6,-121.49,38.58,"CA",95812
"Sacramento",6,-121.447,38.6025,"CA",95813
"Sacramento",6,-121.494,38.5825,"CA",95814
"Sacramento",6,-121.451,38.6119,"CA",95815
"Sacramento",6,-121.463,38.5705,"CA",95816
"Sacramento",6,-121.454,38.5517,"CA",95817
"Sacramento",6,-121.497,38.5603,"CA",95818
"Sacramento",6,-121.44,38.5679,"CA",95819
"Sacramento",6,-121.451,38.536,"CA",95820
"Sacramento",6,-121.383,38.6228,"CA",95821
"Sacramento",6,-121.497,38.5129,"CA",95822
"Sacramento",6,-121.434,38.4604,"CA",95823
"Sacramento",6,-121.451,38.517,"CA",95824
"Sacramento",6,-121.408,38.5891,"CA",95825
"Sacramento",6,-121.388,38.55,"CA",95826
"Sacramento",6,-121.326,38.5544,"CA",95827
"Sacramento",6,-121.388,38.474,"CA",95828
"Sacramento",6,-121.32,38.4944,"CA",95829
"Sacramento",6,-121.268,38.4858,"CA",95830
"Sacramento",6,-121.526,38.4901,"CA",95831
"Sacramento",6,-121.497,38.4369,"CA",95832
"Sacramento",6,-121.52,38.6198,"CA",95833
"Sacramento",6,-121.52,38.6388,"CA",95834
"Sacramento",6,-121.543,38.6793,"CA",95835
"Sacramento",6,-121.554,38.7232,"CA",95836
"Sacramento",6,-121.617,38.6901,"CA",95837
"Sacramento",6,-121.457,38.6433,"CA",95838
"Sacramento",6,-121.48,38.5776,"CA",95840
"Sacramento",6,-121.348,38.6615,"CA",95841
